id	description	lat_lng	proposal_id	date_added
1a0ba50b-7a03-4614-a3e1-b067ea7caa5c	Headspace gas samples from anaerobic bioreactors	{"lat":49.2606,"lon":123.246}	61763	2025-03-06 12:40:02.404-08
85b36ba8-6350-4ab9-99ec-988f82762157	Microbial biomass pellets (frozen) from anaerobic bioreactors 	{"lat":49.2606,"lon":123.246}	61763	2025-03-06 12:40:02.312-08
8cf9a3a1-00f7-4a9c-8210-5983975f373d	Filtered water (frozen) from anaerobic bioreactors	{"lon":123.246,"lat":49.2606}	61763	2025-03-06 12:40:02.356-08
640208d2-40dd-4a83-bf0f-64883935725b	Brachypodium distachyon leaves	{"lat":40.79,"lon":-77.85}	61762	2025-03-06 12:36:28.845-08
5cd10364-f12a-4027-9a43-0638698c3983	Panicum virtgatum leaves	{"lat":40.79,"lon":-77.85}	61762	2025-03-06 12:36:28.892-08
bbe01ffa-4ed4-48fd-b58b-4e03860727ee	6 aqueous microbe samples from Nebraska Alkaline Lakes (3 from Border Lake Water (BLW) and 3 from Island Lake Water (ILW)). 2 additional mock community from combined isolates as technical control and also as additional genomic contents.	{"lat":42,"lon":103}	61761	2025-03-06 12:19:36.366-08
d5b55bfe-579f-41d9-b40c-b0c505bad58a	Seawater from mangrove-dominated estuary	{"lat":27.9517,"lon":82.4588}	61759	2025-03-06 11:48:25.953-08
d7d4bd70-3916-469e-81cf-b3f0f2a3d02a	Plant-associated (root material from mangroves)	{"lat":27.9517,"lon":82.4588}	61759	2025-03-06 11:48:25.898-08
346e0771-2f54-4a27-b41b-0e3194c9ddc1	seawater samples from Microcosm experiment 	{"lat":27.9517,"lon":82.4588}	61759	2025-03-06 11:48:26.006-08
07c4bf83-c003-4ef3-a879-1098880e44aa	Soil (sediment cores in mangrove forests)	{"lat":27.9517,"lon":82.4588}	61759	2025-03-06 11:48:25.839-08
782d9cad-b145-4238-bc5d-26c3395657a2	Soybean nodules	{"lat":38.9404,"lon":92.3277}	61757	2025-03-06 11:24:29.522-08
1d404f49-1f4b-4bb9-a4e1-fb6d19379e6d	Root samples from burned and unburned oak woodlands in Northern California	{"lat":38.448944,"lon":-122.627361}	61756	2025-03-06 11:01:59.193-08
2f4b86a2-6df4-4c3a-8b22-2c8dc8140443	Root exudates from burned and unburned oak woodlands in northern California	{"lon":-122.627361,"lat":38.448944}	61756	2025-03-06 11:01:59.256-08
13a03081-8993-43be-8898-7b58fa53943b	Bulk soil from Prosser, WA (80)	{"lat":46.25111,"lon":-119.72861}	61755	2025-03-06 10:29:00.44-08
7aa7de4d-a575-4ea7-8e26-9f914214c3a9	Tall Wheatgrass Roots from Prosser, WA (80)	{"lat":46.25111,"lon":-119.72861}	61755	2025-03-06 10:29:00.537-08
66195c1b-3a1c-4a7e-b57b-adb493404242	Rhizosphere Soil from Prosser, WA (80)	{"lon":-119.72861,"lat":46.25111}	61755	2025-03-06 10:29:00.493-08
a6c2765e-64f2-447b-9026-0e7a8bb09fe8	Soil samples harvested from sorghum rhizosphere 	{"lat":42.713284,"lon":-84.466979}	61754	2025-03-06 09:57:54.628-08
b21cd4f2-5e9b-4ea5-8aa8-779eebd78527	Great salt lake filters and water flow-through	{"lat":41.4381,"lon":112.669}	61753	2025-03-06 09:53:03.803-08
1657b88e-a728-4ee6-a356-92e016e5946c	Dried and crushed soil samples	{"lat":48.8023,"lon":2.1297}	61752	2025-03-06 09:30:45.94-08
e962c8aa-975c-40dd-ac90-44ccca090acd	Soil samples (dried, water-extracted) from Vallon de Réchy (CH)	{"lat":46.20389,"lon":7.51094}	61750	2025-03-06 09:01:21.922-08
1fa3147c-f363-4caf-8fe2-db6706d5081d	The roots, soil and sand samples	{"lat":39,"lon":-104}	61748	2025-03-06 08:57:41.622-08
dc1c10fc-6a3d-4492-ab8e-4b0280f48fc0	Soil from Hopland Research and Extension Center incubated with labile C	{"lat":38.99273,"lon":-123.06745}	61747	2025-03-06 08:02:39.464-08
06a3992d-196c-4435-9e9c-e87b9de0c433	soils and soil extractions	{"lat":38.873773,"lon":-76.551433}	61745	2025-03-06 07:29:56.787-08
0232be12-292f-45f1-b3dd-b59b7e74178d	Plant tissue sections	{"lat":36.162664,"lon":-86.781602}	61744	2025-03-06 07:21:34.984-08
4baf529f-ae68-4b77-818c-3c6f367fef2b	root, stem surface and leave samples from Boreal/Temperate forest of Maine	{"lat":45.2,"lon":-68.71}	61742	2025-03-05 22:36:08.471-08
abfd6e66-a1a5-46ad-a14c-64f53c899954	root, stem and leave samples from Amazon peatland forest	{"lat":-4.26,"lon":-73.2}	61742	2025-03-05 22:36:08.532-08
b401afab-2dd1-4422-9a85-66f8e3554976	DNA and RNA samples	{"lat":35.18047883179347,"lon":-111.6540550613784}	61740	2025-03-05 18:19:06.84-08
efeb946f-73b4-4090-a56a-cd4c86f2720a	Frozen soil	{"lat":35.18047883179347,"lon":-111.6540550613784}	61740	2025-03-05 18:19:06.896-08
5f174b54-43fa-42c8-bf6d-53d61aa072e8	microvessicles	{"lat":38,"lon":122}	61738	2025-03-05 14:58:57.328-08
fa843a97-332e-43ae-bc85-3fb8bd4db7e5	fungal cultures	{"lat":38,"lon":122}	61738	2025-03-05 14:58:57.229-08
bae71efe-924b-4901-8a37-04f64754c9eb	soil	{"lat":38,"lon":122}	61738	2025-03-05 14:58:57.176-08
6b15852a-62d9-4c01-8b5d-f0fb0044df1f	plant tissues	{"lat":38,"lon":122}	61738	2025-03-05 14:58:57.285-08
2a4122f0-6870-473d-a6c5-b63dfa5f8d04	Culture medium passed through 0.22 µm pore size filter with 1% acid	{"lat":45.4201,"lon":75.7003}	61733	2025-03-05 11:48:08.805-08
d65837a5-0811-4ca5-b77c-34bdcbd2f585	Small volumes of cryogenically preserved bacteria cultures	{"lat":45.4201,"lon":75.7003}	61733	2025-03-05 11:48:08.948-08
943bc96d-9b42-4221-9718-c8cfd88d9e4d	RNA extracted from pure bacteria culture	{"lat":45.4201,"lon":75.7003}	61733	2025-03-05 11:48:08.861-08
9d3d5bdb-fd84-41b6-8d50-3be3ac10020e	Supernatant extracted from pure bacteria cultures	{"lat":45.4201,"lon":75.7003}	61733	2025-03-05 11:48:08.906-08
2be1b601-7ec4-44bf-a58e-88a4d0aa4478	Escherichia coli transformants that express expansins for structural characterization	{"lat":43.6532,"lon":79.3832}	61732	2025-03-05 10:00:24.026-08
6d5950fb-6b0e-4260-adc9-39cfce7d68f0	Permafrost soils from Northwest Alaska	{"lat":67,"lon":129}	61731	2025-03-05 08:24:10.105-08
2603648d-591b-48e5-baee-327aa2fc8355	DNA extracts from permafrost soils, Northwest Alaska	{"lat":67,"lon":162}	61731	2025-03-05 08:24:10.051-08
6fa38d57-51ab-4afa-a60a-54e1d311d04c	RNA extracts from permafrost soils, Northwest Alaska	{"lat":67,"lon":162}	61731	2025-03-05 08:24:09.995-08
77661352-3413-4053-8354-b8c6d980b3fa	Biofilm samples (environmental) from bioreactor fed with 13C labeled ethanol	{"lat":39.328888,"lon":-76.620277}	61730	2025-03-05 06:34:25.638-08
d02fbbdd-0eb5-48d0-853d-e3b3a205bf6a	culture filtrate samples for metabolomics	{"lon":5.10448,"lat":52.092876}	61729	2025-03-05 04:13:49.775-08
8b0fded2-19b4-4880-aca4-5d6d5c79ecc7	synthetic constructs for cell free protein expression and structural analysis	{"lat":37.8759,"lon":122.25}	61729	2025-03-05 04:13:49.823-08
d8d7bcda-e0c4-417e-a6a0-2d96fb37e5c3	culture filtrate samples for proteomics	{"lat":52.092876,"lon":5.10448}	61729	2025-03-05 04:13:49.723-08
171479f4-dd21-413e-bc37-6b4188969c2a	insect gut samples	{"lat":19.20075,"lon":155.471556}	61726	2025-03-04 15:55:48.367-08
f3bcc05d-4a11-4166-9a59-f12f3465775c	Lichen tissue which includes fungi, algae, bacteria. Collected in Alameda and San Luis Obispo counties, CA, USA. Specifically, Flavoparmelia caperata, Parmeliaceae.	{"lat":37.83,"lon":-122.23}	61724	2025-03-04 14:28:53.569-08
21cb07c6-52d7-4ef8-a5fc-826a0adff158	Soil	{"lat":41.92,"lon":-73.44}	61723	2025-03-04 09:14:29.159-08
af26a917-31d6-4a50-a8dc-e624bbc0bf1c	Thin films of tantalum, niobium, YBCO, aluminum, or gold on silicon or sapphire chips	{"lat":46.2804,"lon":119.2752}	61720	2025-02-08 18:51:36.105-08
47a32f4d-fba1-48cd-9587-42278c3ca32e	E. coli lysates containing biochemicals	{"lat":47.6061,"lon":122.3328}	61719	2025-02-06 16:55:43.301-08
d7a02826-a761-4a62-b618-90a5c74b9d75	10	{"lat":-1,"lon":1}	61717	2025-02-04 23:41:23.615-08
fcc72195-41fa-4fe1-8670-fd30a4bd50ba	Gut microbiome samples 	{"lat":35.0843,"lon":106.6198}	61709	2025-02-04 16:12:07.078-08
b253b59e-03ec-4fd6-bcf0-99ae27d01db7	soils	{"lat":44.1247,"lon":73.8693}	61705	2025-02-04 15:31:04.083-08
a7ff2f29-612a-4d90-a9dc-9e5ce755cace	plant roots and mycorrhizal hyphae	{"lat":34.6834,"lon":82.8374}	61693	2025-02-04 13:42:11.552-08
afeda36d-02e2-45b7-988c-a7c3adec1925	TerraForm samples	{"lat":33.95,"lon":83.37}	61690	2025-02-04 13:08:33.218-08
dad7ca2d-be17-4bdf-ab59-0864d58b7577	Water extracts from batch experiment for 1H-NMR analyze 	{"lat":39,"lon":123.4}	61685	2025-02-04 12:02:26.168-08
3c8808f7-5423-4ef4-806f-1a1b59d8787c	Solid samples from lab batch adsorption experiment for Pyrolysis GC/MS, XPS, and ToF-SIMS analysis	{"lat":39,"lon":123.4}	61685	2025-02-04 12:02:26.125-08
5bdad5eb-5798-4c36-906f-7b8d1a5301d7	Anaerobic methane oxidizing archaea and sulfate-reducing bacterial microbial mats collected from a methane hydrate site and currently maintained in the laboratory under different geochemical conditions	{"lat":33.799662,"lon":-118.646947}	61682	2025-02-04 11:24:01.158-08
f99008ec-d1ea-4fdd-8a8c-1ea2e86d044a	Pollen samples	{"lat":34.2282,"lon":-87.3508}	61681	2025-02-04 11:19:31.377-08
a2b88027-e270-4396-93e7-307f44d91b1e	 soil, water, plants, sediments	{"lat":38.924,"lon":-106.9505}	61669	2025-02-04 09:14:12.229-08
f0cf4b90-dbe7-4de6-8078-5c2d5aa19d25	Cells collected from transparent/synthetic soil communities 	{"lat":53.381,"lon":-1.488}	61664	2025-02-04 06:03:21.977-08
f065a6b5-5042-4235-b407-66d10a27110f	Atmospheric aerosol samples collected on PTFE substrate	{"lat":46.2276,"lon":2.2137}	61654	2025-02-03 15:30:25.92-08
1e94b4a9-44a5-48bb-816c-54df64e09825	SEM/TEM grids, silicon nitride substrates	{"lat":44.1938,"lon":10.7015}	61643	2025-02-03 07:03:51.879-08
4db22d35-8bac-46c3-8ecf-dc6e978b2cc6	Urban particulate air samples (aerosols) will be collected in Newark in New Jersey, USA	{"lat":40,"lon":74}	61641	2025-02-03 03:54:08.785-08
7d12fb26-55cc-44d7-8e37-4fc629236f54	Cropland soil samples from the Great Lakes ecoregion from a long-term bioenergy cropping system that includes annual bio-energy sorghum, perennial monoculture switchgrass, perennial polyculture prairie, woody poplar, and no-till continuous corn to compare. 	{"lat":42.4,"lon":-85.4}	61630	2025-01-29 12:22:32.8-08
9bd70f86-6881-4109-be5c-84c6ef1957a3	Water chemistry samples from mesocosm experiments conducted at the University of Kansas. Water and sediments in experiments are locally sourced 	{"lat":38.960213,"lon":-95.27739}	61628	2025-01-29 09:37:59.404-08
7911a5c4-26ce-423c-ab77-cf23e0962216	Intact soil cores collected from a continuous cornfield in Quebec, Canada	{"lat":45.32029,"lon":-74.161433}	61624	2025-01-23 06:47:41.456-08
f850ae31-2f8c-47e8-8137-d0057cbfbaf8	Microcentrifuge tube containing 0.25ml of silica phytoliths and other soil debris suspended in water. Originating from NW Florida floodplain.	{"lat":30.428794,"lon":-84.191733}	61623	2025-01-21 16:24:35.436-08
5ae6bffa-18be-4c6d-b59c-eeb956a2e535	Soil cores at Harvard Forest in Petersham MA, at forest edge experiment with throughfall manipulation	{"lat":42.539,"lon":-72.188}	61619	2025-01-15 11:46:57.595-08
5d5ac878-0766-46b0-9951-d1d85b577871	Southeast tree cover	{"lat":27.7919,"lon":-81.7392}	61617	2025-01-10 06:06:05.844-08
dc23aa67-4fd4-43b3-9c9b-a8dd6ea5b47d	Southeast tree cover	{"lat":26.4673,"lon":-81.4449}	61617	2025-01-10 06:06:05.9-08
2afb61f5-1798-41de-952d-085254fd2097	Southeast Forested Wetlands	{"lat":33.1,"lon":-79.8}	61616	2025-01-08 04:48:33.102-08
52dae59d-ca89-4fff-a6fe-a54de5a542fd	MONet Cores from the Desert Southwest; grass and shrub grazed by cattle	{"lat":32.5597778,"lon":-110.838944}	61614	2025-01-07 12:11:43.728-08
21e963bf-7426-4b6f-b743-ec881b174e33	Soil samples collected along soil burn severity gradient 	{"lat":46.3486,"lon":-119.2777}	61612	2025-01-06 08:30:28.092-08
696ea6fc-919a-4b39-80d4-72134a18e85b	A total of 9 surface soil sample sets include 3 replicate samples from each of the 3 mature bioenergy tree plantations located in 3 distinct sites in Oregon.	{"lat":90,"lon":180}	61611	2025-01-02 12:43:41.103-08
d525ea69-94f2-4835-94d6-625c815b4459	A total of 3 surface soil sample sets include 3 replicate samples from each of the 3 mature bioenergy tree plantations located in 3 distinct sites in Oregon.	{"lat":90,"lon":180}	61611	2025-01-02 12:43:41.219-08
8e60dd74-8b45-4aea-b39f-264abd71592f	A total of 3 surface soil sample sets include 3 replicate samples from each of the 3 mature bioenergy tree plantations located in 3 distinct sites in Oregon.	{"lat":90,"lon":180}	61611	2025-01-02 12:43:41.158-08
e55e546f-96da-49b3-9485-f07a936f0c6d	Histosols along a salinity gradient of the Cape Fear / NE Cape Fear River in and around Wilmington, NC	{"lat":34.114,"lon":-77.9257}	61610	2025-01-02 08:49:48.595-08
95207f09-38f3-48fe-8df0-b730ec3111d1	Soil cores from Jornada Experimental Range, Las Cruces, NM. Samples vary in landform, parent material and dominant plant species. Ecoregion: Desert Southwest. Landuse: Grass/shrub.	{"lat":32.3458,"lon":-106.3833}	61609	2025-01-02 08:29:57.15-08
e2ed5e9b-df59-41bf-b1d6-c039d2341158	northeast urban, developed 1	{"lat":42.263463,"lon":-71.855653}	61608	2025-01-02 00:15:44.843-08
fe24e4f4-46ca-4207-87d3-2a44727e3960	northeast tree cover 5	{"lat":42.286523,"lon":-71.863922}	61608	2025-01-02 00:15:45.14-08
0b0b53e5-ae24-4a15-bbb5-0dcdd3a7b917	northeast tree cover 2	{"lat":42.516705,"lon":-72.209862}	61608	2025-01-02 00:15:44.904-08
b561f1d6-9b4e-424e-b9ac-53e0dd8000c1	northeast urban, developed 3	{"lat":42.255146,"lon":-71.840177}	61608	2025-01-02 00:15:45.255-08
480b8d48-c661-43da-bfe3-e6d7e75573ad	northeast urban, developed 2	{"lat":42.269582,"lon":-71.85959}	61608	2025-01-02 00:15:45.081-08
dbb276da-93b2-4d8a-a677-85092bbf2d9a	northeast tree cover 4	{"lat":42.48665,"lon":-71.863514}	61608	2025-01-02 00:15:45.023-08
a9bd2d75-d2e0-41f8-805b-c2dddedd1889	northeast tree cover 1	{"lat":42.286325,"lon":-71.856159}	61608	2025-01-02 00:15:44.776-08
d7557d42-bc39-41f3-8274-fdca7d2005d8	northeast tree cover 6	{"lat":42.286523,"lon":-71.863922}	61608	2025-01-02 00:15:45.197-08
ff7534f8-b55b-4748-b42e-6eb9f5717938	northeast tree cover 3	{"lat":42.51536,"lon":-72.218402}	61608	2025-01-02 00:15:44.963-08
ee503a86-c3f9-4027-aa35-ffaf24d4d58a	ECM sediment cores packaged as NDRM	{"lat":46.5507,"lon":119.489}	61607	2024-12-26 14:06:23.506-08
7fb0f11d-0578-40e2-a17b-2821a2412e4d	atmospheric bioaerosols captured during aircraft flights (active filtration of air) on 47-mm filter membranes with Lacey carbon mesh copper grids 	{"lat":34.32167,"lon":-83.00556}	61606	2024-12-19 13:15:41.351-08
d1780a3b-ac54-4878-96a4-4cd21abaf81a	Atmospheric particles collected on substrates	{"lat":34.2282,"lon":87.3508}	61603	2024-12-11 11:32:09.076-08
eeb7b24b-4ff4-4349-a863-0736ca4ca949	anaerobic fungi pellets	{"lat":34.41,"lon":-119.84}	61602	2024-12-10 18:10:33.968-08
964bb656-cd60-47cb-8f05-750a42e2821f	anaerobic fungi cell pellets	{"lat":34.41,"lon":-119.84}	61602	2024-12-10 18:10:34.035-08
3bf4a9ee-d810-44b8-b8d1-f280dd19813d	Water samples from Padilla Bay, from a slough and mid-bay, plant leachate water samples from Padilla Bay plants in artificial seawater.	{"lat":48.45781,"lon":-122.471191}	61597	2024-11-18 14:39:30.963-08
a2498d65-49f4-4228-baef-49a3f01f89c5	soil samples and soil extracts	{"lat":41.385,"lon":-82.508}	61588	2024-10-25 06:21:36.017-07
36306b92-4113-4d94-aa28-c9cfc34238e3	aqueous sodium hydroxide or potassium hydroxide solutions with dissolved aluminum	{"lat":46.2804,"lon":119.2752}	61585	2024-10-20 09:21:53.323-07
628f6241-f2de-4cc9-83ba-a3618d24c71c	Water samples from ponds and streams near rock glaciers in the Central Alaska Range	{"lat":63.16111111,"lon":-147.28805556}	61582	2024-10-15 15:57:43.049-07
e5ddb0a1-8f8b-4aba-a621-36bf088aeca7	Aluminum alloys	{"lat":46.343781,"lon":-119.280273}	61579	2024-10-10 12:29:49.182-07
4bfb404a-961c-4bc2-965d-20f4064b2353	FeCrNi alloy	{"lat":46.343781,"lon":-119.280273}	61578	2024-10-10 12:08:07.117-07
5c3e4bcf-d7d4-40bd-a8ea-f3e0e86f2edb	Dried sediment samples from batch and column experiments 	{"lat":42.99,"lon":-108.41}	61576	2024-10-08 15:49:40.844-07
d9894c54-e368-46d1-bf05-f6e0d3cd5cd2	Dried sediment from column/batch experiment for XPS analysis	{"lat":42.99,"lon":-108.41}	61576	2024-10-08 15:49:40.906-07
dadd25ae-8f76-4f06-ae71-322777272781	Fluor Labeled Nbs	{"lat":46.3451,"lon":119.2792}	61575	2024-10-08 12:15:41.88-07
bd63768c-16b8-4ff1-bb9a-58c155287466	Residual Pap test fluid	{"lat":-1,"lon":1}	61574	2024-10-03 16:55:42.686-07
bda1fe6c-145a-45e4-ad39-fea4546756bd	Southern Plains, Urban Developed Land, Private residence, Oak tree removed between 2022-2018, House built 1995, Mollisol, crepe mytle	{"lat":32.6228,"lon":-97.4024}	61573	2024-10-01 20:02:57.167-07
f5819e91-0e16-48f3-a4e9-1f18d4dd37f4	Soil plots with various amounts of compost content	{"lat":32.75,"lon":-97.31}	61571	2024-10-01 14:59:36.77-07
3326f6f5-636c-437e-bbd0-f0c17ca17d52	Ibex Dune soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6917,"lon":-116.3687}	61569	2024-09-28 10:00:21.955-07
2ea803df-5f70-4a76-a6f2-f79199040719	Ibex Dune soil, lee side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6945,"lon":-116.3639}	61569	2024-09-28 10:00:21.49-07
73da8d9c-a26a-445b-b30b-99530f978c9f	Mesquite Flats soil, lee side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6145,"lon":-117.1137}	61569	2024-09-28 10:00:22.349-07
5b2d1ac6-3781-4e32-9309-78b4a7667f1c	Mesquite Flats soil, lee side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6145,"lon":-117.1137}	61569	2024-09-28 10:00:21.839-07
161c57ed-092d-47cb-8eae-6790592c9612	Mesquite Flats soil, lee side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6145,"lon":-117.1137}	61569	2024-09-28 10:00:21.312-07
8c1d93dc-14be-4b4c-9572-c41517f67fec	Eureka Dune soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1075,"lon":-117.6646}	61569	2024-09-28 10:00:21.19-07
892ead6f-edec-4e5a-b391-cebfb9f8cc94	Ibex Dune soil, lee side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6945,"lon":-116.3639}	61569	2024-09-28 10:00:22.01-07
7f6431ab-2f44-461b-a247-6e722f342d1d	Eureka Dune soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1075,"lon":-117.6646}	61569	2024-09-28 10:00:21.725-07
3cf12dfa-b597-4024-999f-15c7517c7501	Eureka Dune soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1075,"lon":-117.6646}	61569	2024-09-28 10:00:22.238-07
d392bea3-783e-4759-ab58-4f6f32b4d683	Eureka Dune soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1057,"lon":-117.6776}	61569	2024-09-28 10:00:21.058-07
c84b3e39-e9e3-4428-a5f0-b10523b84632	Eureka Dune soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1057,"lon":-117.6776}	61569	2024-09-28 10:00:21.612-07
e5da95c5-b6ab-4289-8113-18d16d9422ff	Eureka Dune soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":37.1057,"lon":-117.6776}	61569	2024-09-28 10:00:22.123-07
38f46651-1d96-4230-b652-cc1bff898dd8	Mesquite Flats soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6147,"lon":-117.1143}	61569	2024-09-28 10:00:21.252-07
6738ee2e-8cda-4588-93bd-89de844f1206	Mesquite Flats soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6147,"lon":-117.1143}	61569	2024-09-28 10:00:21.782-07
a6a798e8-39dc-42dd-9d71-d16354818210	Mesquite Flats soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6147,"lon":-117.1143}	61569	2024-09-28 10:00:22.293-07
f18093c2-502b-4306-9eb1-69f827506421	Ibex Dune soil, stoss side; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6917,"lon":-116.3687}	61569	2024-09-28 10:00:21.429-07
b77d3b1b-e59a-4333-85b1-1d0b75115ad7	Ibex Dune soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6932,"lon":-116.3644}	61569	2024-09-28 10:00:22.067-07
dc735155-aa4d-43da-b123-bc5054a3a450	Mesquite Flats soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6143,"lon":-117.1134}	61569	2024-09-28 10:00:21.369-07
a692f548-7f86-4668-83ac-e9adb4db6f8d	Mesquite Flats soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":36.6143,"lon":-117.1134}	61569	2024-09-28 10:00:21.895-07
96a90711-34f6-41b1-a558-8fb7e1c11117	Ibex Dune soil, interdune; Pacific Southwest, Protected Desert, Undeveloped Dune	{"lat":35.6932,"lon":-116.3644}	61569	2024-09-28 10:00:21.552-07
